# X , Y , E Distribution=true

-20.1034,-0.00325159,0.0027461
-19.9824,-0.00528757,0.00168548
-19.8614,-0.00123859,0.0031218
-19.7404,0.000495227,0.00381341
-19.6194,-0.00183559,0.00325555
-19.4985,-0.00494557,0.00143702
-19.3775,-0.00186427,0.00306626
-19.2565,0.000887479,0.00378994
-19.1355,0.00445378,0.00413252
-19.0145,-0.00109697,0.00230957
-18.8935,-0.00230449,0.00201483
-18.7726,-0.000250463,0.00268028
-18.6516,0.000185222,0.00323672
-18.5306,-0.000543952,0.00308633
-18.4096,0.00333436,0.00417342
-18.2886,-0.0018186,0.00339247
-18.1676,0.00447459,0.00467377
-18.0467,-0.00492972,0.0014878
-17.9257,0.0016033,0.00406195
-17.8047,-0.000998444,0.00368052
-17.6837,0.00570425,0.00463095
-17.5627,0.00139617,0.00386445
-17.4417,0.0184195,0.00714545
-17.3208,0.0167952,0.00679901
-17.1998,0.0130398,0.00600114
-17.0788,0.0103986,0.00578627
-16.9578,0.00399279,0.00454121
-16.8368,0.0181541,0.00730274
-16.7158,0.0168532,0.00721041
-16.5949,0.00799126,0.00576689
-16.4739,0.00752506,0.00590015
-16.3529,0.0184118,0.00757196
-16.2319,0.0114564,0.00626063
-16.1109,0.015961,0.00673035
-15.9899,0.0229142,0.00767942
-15.869,0.0186539,0.00719239
-15.748,0.0144167,0.00693067
-15.627,0.0435085,0.010608
-15.506,0.0387857,0.0104562
-15.385,0.0191543,0.00848013
-15.264,0.0469133,0.01131
-15.1431,0.0139988,0.00744939
-15.0221,0.0126582,0.00747437
-14.9011,0.0271971,0.00910126
-14.7801,0.0114744,0.00690118
-14.6591,0.0150075,0.0079223
-14.5381,0.00408914,0.00613266
-14.4172,0.0269394,0.00897822
-14.2962,0.0236455,0.00855723
-14.1752,0.0280905,0.00911161
-14.0542,0.0326709,0.0096963
-13.9332,0.0210261,0.00847127
-13.8122,0.0242096,0.00912674
-13.6913,0.0317252,0.0105451
-13.5703,0.026461,0.00989499
-13.4493,0.0324908,0.0105537
-13.3283,0.0533836,0.0125895
-13.2073,0.0308595,0.0106587
-13.0863,0.0474047,0.0122201
-12.9654,0.0499725,0.0126145
-12.8444,0.060397,0.013482
-12.7234,0.0597568,0.0133378
-12.6024,0.0286127,0.0104108
-12.4814,0.0555645,0.0129454
-12.3604,0.0478962,0.0122556
-12.2395,0.0353352,0.0114125
-12.1185,0.0356403,0.0116654
-11.9975,0.0233493,0.0104974
-11.8765,0.0430557,0.012523
-11.7555,0.0335418,0.0120951
-11.6345,0.0267357,0.0112894
-11.5136,0.0599708,0.0139054
-11.3926,0.0594984,0.0139712
-11.2716,0.0422731,0.0126277
-11.1506,0.050888,0.0134682
-11.0296,0.0461889,0.01311
-10.9086,0.0495464,0.0136771
-10.7877,0.0349408,0.0124123
-10.6667,0.0532566,0.0141498
-10.5457,0.0331911,0.0122719
-10.4247,0.0589703,0.0146735
-10.3037,0.0902066,0.0170808
-10.1828,0.0494445,0.0141323
-10.0618,0.0524089,0.0140529
-9.94078,0.0547178,0.0144203
-9.8198,0.0691644,0.0152375
-9.69882,0.0689954,0.0151188
-9.57783,0.0509237,0.0138337
-9.45685,0.108516,0.0180275
-9.33587,0.092889,0.0171848
-9.21488,0.0701825,0.0161274
-9.0939,0.102145,0.0183705
-8.97292,0.0578454,0.0159425
-8.85194,0.0841072,0.0178504
-8.73095,0.090204,0.0182379
-8.60997,0.121776,0.0197346
-8.48899,0.11986,0.0196925
-8.368,0.0898739,0.0180277
-8.24702,0.0831319,0.0175764
-8.12604,0.0771802,0.0172865
-8.00505,0.0818819,0.0174809
-7.88407,0.103691,0.0190786
-7.76309,0.0847625,0.0179127
-7.6421,0.097682,0.0189259
-7.52112,0.108294,0.0194049
-7.40014,0.138154,0.0213002
-7.27915,0.127787,0.0204073
-7.15817,0.111377,0.0196063
-7.03719,0.115246,0.0194057
-6.9162,0.110741,0.0192379
-6.79522,0.1055,0.0191482
-6.67424,0.14829,0.0218782
-6.55326,0.126083,0.0207005
-6.43227,0.164062,0.0228003
-6.31129,0.114541,0.0205413
-6.19031,0.118103,0.0210092
-6.06932,0.140329,0.0222271
-5.94834,0.139408,0.0225298
-5.82736,0.186766,0.0249933
-5.70637,0.143738,0.0232143
-5.58539,0.14998,0.0233689
-5.46441,0.15709,0.0238875
-5.34342,0.137151,0.0231295
-5.22244,0.204091,0.0262152
-5.10146,0.206311,0.0265236
-4.98047,0.173458,0.0256569
-4.85949,0.221355,0.0281558
-4.73851,0.254843,0.0297934
-4.61752,0.202802,0.0292251
-4.49654,0.204692,0.0300908
-4.37556,0.251452,0.0329527
-4.25457,0.258769,0.0340811
-4.13359,0.211929,0.0341622
-4.01261,0.231647,0.036258
-3.89163,0.30679,0.0412483
-3.77064,0.280499,0.0435494
-3.64966,0.39041,0.0501858
-3.52868,0.394254,0.0546351
-3.40769,0.380696,0.0592431
-3.28671,0.385866,0.0645239
-3.16573,0.440987,0.0711746
-3.04474,0.590916,0.0783097
-2.92376,0.651652,0.0841199
-2.80278,1.01427,0.0934985
-2.68179,1.31183,0.101341
-2.56081,1.8567,0.110616
-2.43983,2.18628,0.117623
-2.31884,3.00232,0.128551
-2.19786,3.86349,0.138976
-2.07688,5.01726,0.150911
-1.95589,6.62629,0.165192
-1.83491,7.70956,0.174956
-1.71393,9.69473,0.189515
-1.59295,12.4977,0.206993
-1.47196,14.7544,0.219955
-1.35098,17.5052,0.234427
-1.23,20.9567,0.251394
-1.10901,24.3063,0.26623
-0.988029,27.9217,0.2813
-0.867046,31.2729,0.29447
-0.746063,34.5627,0.306732
-0.62508,38.1512,0.319414
-0.504097,40.7131,0.328615
